"@timestamp","_id","_index","_score","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","bytes_in","bytes_out","destination.bytes","destination.ip","destination.packets","destination.port","ecs.version","event.action","event.category","event.dataset","event.duration","event.end","event.kind","event.start","event.type","flow.final","flow.id","host.architecture","host.containerized","host.hostname","host.id","host.ip","host.mac","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.name.text","host.os.platform","host.os.type","host.os.version","network.bytes","network.community_id","network.packets","network.transport","network.type","source.bytes","source.ip","source.packets","source.port",type
"Oct 24, 2022 @ 23:25:00.001",YNaYCoQBDsc6tFfS3PrR,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",621,478,478,"10.10.10.20",5,"3,306","8.0.0","network_flow",network,flow,"111,090","Oct 24, 2022 @ 23:24:41.550",event,"Oct 24, 2022 @ 23:24:41.550",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFGTQ6gwUAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,099","1:Ua1hxHdw9vg8ZHGhef+sw/asUR4=",12,tcp,ipv4,621,"10.10.10.10",7,"53,348",flow
"Oct 24, 2022 @ 23:25:00.001",YdaYCoQBDsc6tFfS3PrR,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3","1,548","3,687","3,687","123.123.123.123",6,80,"8.0.0","network_flow",network,flow,"3,029,217","Oct 24, 2022 @ 23:24:41.554",event,"Oct 24, 2022 @ 23:24:41.551",connection,false,"EAz/////AP//////CAwAAAF7e3sCe3t7e4rCUAAVAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","5,235","1:ieQx2IAQu6buFskNLpcWFpumTgg=",15,tcp,ipv4,"1,548","123.123.123.2",9,"49,802",flow
"Oct 24, 2022 @ 23:25:00.001",YtaYCoQBDsc6tFfS3PrR,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3","1,079","1,565","1,565","10.10.10.20",8,"3,306","8.0.0","network_flow",network,flow,"1,698,508","Oct 24, 2022 @ 23:24:41.553",event,"Oct 24, 2022 @ 23:24:41.551",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFGbQ6gwWAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","2,644","1:72E/pca/tETbqkSnRRNevhFY7g4=",18,tcp,ipv4,"1,079","10.10.10.10",10,"53,350",flow
"Oct 24, 2022 @ 23:25:00.001",Y9aYCoQBDsc6tFfS3PrR,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",621,478,478,"10.10.10.20",5,"3,306","8.0.0","network_flow",network,flow,"1,007,049","Oct 24, 2022 @ 23:24:41.553",event,"Oct 24, 2022 @ 23:24:41.552",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFGrQ6gwXAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,099","1:a1I7Kl/qsYaxiKaWDO3/F/m1g/Y=",12,tcp,ipv4,621,"10.10.10.10",7,"53,354",flow
"Oct 24, 2022 @ 23:25:00.001",ZNaYCoQBDsc6tFfS3PrR,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",939,"23,528","23,528","123.123.123.123",6,80,"8.0.0","network_flow",network,flow,"3,643,995","Oct 24, 2022 @ 23:24:41.558",event,"Oct 24, 2022 @ 23:24:41.554",connection,false,"EAz/////AP//////CAwAAAF7e3sCe3t7e5jCUAAYAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","24,467","1:gj7GnL0SHAMDLEODF2vjqbgBVNE=",14,tcp,ipv4,939,"123.123.123.2",8,"49,816",flow
"Oct 24, 2022 @ 23:25:00.001",ZdaYCoQBDsc6tFfS3PrR,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",814,"2,149","2,149","123.123.123.123",4,80,"8.0.0","network_flow",network,flow,"906,799","Oct 24, 2022 @ 23:24:41.559",event,"Oct 24, 2022 @ 23:24:41.558",connection,false,"EAz/////AP//////CAwAAAF7e3sCe3t7e6bCUAAZAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","2,963","1:jfMRl8eic78yT11ljsQAXT8Pt3g=",10,tcp,ipv4,814,"123.123.123.2",6,"49,830",flow
"Oct 24, 2022 @ 23:25:00.001",ZtaYCoQBDsc6tFfS3PrR,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",697,557,557,"10.10.10.20",6,"3,306","8.0.0","network_flow",network,flow,"485,859","Oct 24, 2022 @ 23:24:41.558",event,"Oct 24, 2022 @ 23:24:41.558",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFG7Q6gwaAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,254","1:lDRUQppSrGOmEilSzw0hiJVJqOI=",14,tcp,ipv4,697,"10.10.10.10",8,"53,358",flow
"Oct 24, 2022 @ 23:25:00.001",Z9aYCoQBDsc6tFfS3PrR,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",621,478,478,"10.10.10.20",5,"3,306","8.0.0","network_flow",network,flow,"355,310","Oct 24, 2022 @ 23:24:41.558",event,"Oct 24, 2022 @ 23:24:41.558",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFHrQ6gwbAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,099","1:B0C/NV4Rl/burSG7D/rDuar/pfY=",12,tcp,ipv4,621,"10.10.10.10",7,"53,370",flow
"Oct 24, 2022 @ 23:25:00.001",aNaYCoQBDsc6tFfS3PrR,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",819,"1,978","1,978","123.123.123.123",4,80,"8.0.0","network_flow",network,flow,"1,093,039","Oct 24, 2022 @ 23:24:41.560",event,"Oct 24, 2022 @ 23:24:41.559",connection,false,"EAz/////AP//////CAwAAAF7e3sCe3t7e6jCUAAcAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","2,797","1:CzvT2WIg2tX4z4zFB9uiZrNW6XI=",10,tcp,ipv4,819,"123.123.123.2",6,"49,832",flow
"Oct 24, 2022 @ 23:25:00.001",adaYCoQBDsc6tFfS3PrR,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",629,625,625,"10.10.10.20",7,"3,306","8.0.0","network_flow",network,flow,"230,620","Oct 24, 2022 @ 23:24:41.560",event,"Oct 24, 2022 @ 23:24:41.559",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFILQ6gwdAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,254","1:9l++2obOIoBEim7/AOf5TNIe474=",14,tcp,ipv4,629,"10.10.10.10",7,"53,378",flow
"Oct 24, 2022 @ 23:25:00.001",ataYCoQBDsc6tFfS3PrR,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",553,546,546,"10.10.10.20",6,"3,306","8.0.0","network_flow",network,flow,"105,240","Oct 24, 2022 @ 23:24:41.560",event,"Oct 24, 2022 @ 23:24:41.559",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFIzQ6gweAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,099","1:P/ZrrbuLkLKCOLTjt2ZW9AOUX9U=",12,tcp,ipv4,553,"10.10.10.10",6,"53,388",flow
"Oct 24, 2022 @ 23:25:00.001",a9aYCoQBDsc6tFfS3PrR,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3","1,255","1,755","1,755","123.123.123.123",5,80,"8.0.0","network_flow",network,flow,"649,709","Oct 24, 2022 @ 23:24:41.560",event,"Oct 24, 2022 @ 23:24:41.560",connection,false,"EAz/////AP//////CAwAAAF7e3sCe3t7e6zCUAAfAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","3,010","1:2FSkqNXqnlnUIWajif5OvjLAHCQ=",12,tcp,ipv4,"1,255","123.123.123.2",7,"49,836",flow
"Oct 24, 2022 @ 23:25:00.001",bNaYCoQBDsc6tFfS3PrR,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",697,557,557,"10.10.10.20",6,"3,306","8.0.0","network_flow",network,flow,"225,260","Oct 24, 2022 @ 23:24:41.560",event,"Oct 24, 2022 @ 23:24:41.560",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFJTQ6gwgAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,254","1:JtQs3EODbGTXYcGoHYeVgdmeAb0=",14,tcp,ipv4,697,"10.10.10.10",8,"53,396",flow
"Oct 24, 2022 @ 23:25:00.001",bdaYCoQBDsc6tFfS3PrR,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",621,546,546,"10.10.10.20",6,"3,306","8.0.0","network_flow",network,flow,"110,020","Oct 24, 2022 @ 23:24:41.560",event,"Oct 24, 2022 @ 23:24:41.560",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFJjQ6gwhAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,167","1:/+qFFvUBg7gcPOJbBFCpI9Iu6Ts=",13,tcp,ipv4,621,"10.10.10.10",7,"53,400",flow
"Oct 24, 2022 @ 23:25:00.001",btaYCoQBDsc6tFfS3PrR,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",735,"1,462","1,462","123.123.123.123",4,80,"8.0.0","network_flow",network,flow,"628,240","Oct 24, 2022 @ 23:24:45.138",event,"Oct 24, 2022 @ 23:24:45.137",connection,false,"EAz/////AP//////CAwAAAF7e3sDe3t7e8KmUAAiAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","2,197","1:SV0c6sEFJ9FJsw99VDNIyGQYBeI=",10,tcp,ipv4,735,"123.123.123.3",6,"42,690",flow
"Oct 24, 2022 @ 23:25:00.001",b9aYCoQBDsc6tFfS3PrR,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",629,625,625,"10.10.10.20",7,"3,306","8.0.0","network_flow",network,flow,"238,140","Oct 24, 2022 @ 23:24:45.138",event,"Oct 24, 2022 @ 23:24:45.138",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFKDQ6gwjAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,254","1:hnCl8Yymwet9O173JxW0YlFosm8=",14,tcp,ipv4,629,"10.10.10.10",7,"53,408",flow
"Oct 24, 2022 @ 23:25:00.001",cNaYCoQBDsc6tFfS3PrR,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",621,478,478,"10.10.10.20",5,"3,306","8.0.0","network_flow",network,flow,"267,570","Oct 24, 2022 @ 23:24:45.138",event,"Oct 24, 2022 @ 23:24:45.138",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFK7Q6gwkAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,099","1:ZzqH/OxpJuV18P3zGMm8y4yMtx4=",12,tcp,ipv4,621,"10.10.10.10",7,"53,422",flow
"Oct 24, 2022 @ 23:25:00.001",cdaYCoQBDsc6tFfS3PrR,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3","1,548","3,687","3,687","123.123.123.123",6,80,"8.0.0","network_flow",network,flow,"1,350,756","Oct 24, 2022 @ 23:24:45.139",event,"Oct 24, 2022 @ 23:24:45.138",connection,false,"EAz/////AP//////CAwAAAF7e3sDe3t7e8qmUAAlAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","5,235","1:FKd8SJvAZSkdbHNAWdhidqlzQbA=",15,tcp,ipv4,"1,548","123.123.123.3",9,"42,698",flow
"Oct 24, 2022 @ 23:25:00.001",ctaYCoQBDsc6tFfS3PrR,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3","1,079","1,565","1,565","10.10.10.20",8,"3,306","8.0.0","network_flow",network,flow,"430,750","Oct 24, 2022 @ 23:24:45.139",event,"Oct 24, 2022 @ 23:24:45.139",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFLjQ6gwmAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","2,644","1:34rYUQs2U4rGvGO0uNW3SV36jUw=",18,tcp,ipv4,"1,079","10.10.10.10",10,"53,432",flow
"Oct 24, 2022 @ 23:25:00.001",c9aYCoQBDsc6tFfS3PrR,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",621,478,478,"10.10.10.20",5,"3,306","8.0.0","network_flow",network,flow,"173,590","Oct 24, 2022 @ 23:24:45.139",event,"Oct 24, 2022 @ 23:24:45.139",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFLzQ6gwnAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,099","1:o4miBzfYlZyrwfnSCQ+tvKmvMIw=",12,tcp,ipv4,621,"10.10.10.10",7,"53,436",flow
"Oct 24, 2022 @ 23:25:00.001",dNaYCoQBDsc6tFfS3PrR,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",801,"3,161","3,161","123.123.123.123",4,80,"8.0.0","network_flow",network,flow,"425,640","Oct 24, 2022 @ 23:24:45.140",event,"Oct 24, 2022 @ 23:24:45.139",connection,false,"EAz/////AP//////CAwAAAF7e3sDe3t7e8ymUAAoAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","3,962","1:Nrx5f3cLdn7issP32fZZVM2VoII=",10,tcp,ipv4,801,"123.123.123.3",6,"42,700",flow
"Oct 24, 2022 @ 23:25:00.001",ddaYCoQBDsc6tFfS3PrR,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",819,"1,978","1,978","123.123.123.123",4,80,"8.0.0","network_flow",network,flow,"1,021,049","Oct 24, 2022 @ 23:24:45.141",event,"Oct 24, 2022 @ 23:24:45.140",connection,false,"EAz/////AP//////CAwAAAF7e3sDe3t7e9qmUAApAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","2,797","1:qq09ipWzmzYjcnCcHkA2Yzl4hcQ=",10,tcp,ipv4,819,"123.123.123.3",6,"42,714",flow
"Oct 24, 2022 @ 23:25:00.001",dtaYCoQBDsc6tFfS3PrR,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",697,557,557,"10.10.10.20",6,"3,306","8.0.0","network_flow",network,flow,"475,919","Oct 24, 2022 @ 23:24:45.140",event,"Oct 24, 2022 @ 23:24:45.140",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFMrQ6gwqAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,254","1:IaF8O1kSXgAPM7LS9i5EyJCmkH0=",14,tcp,ipv4,697,"10.10.10.10",8,"53,450",flow
"Oct 24, 2022 @ 23:25:00.001",d9aYCoQBDsc6tFfS3PrR,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",553,546,546,"10.10.10.20",6,"3,306","8.0.0","network_flow",network,flow,"188,000","Oct 24, 2022 @ 23:24:45.141",event,"Oct 24, 2022 @ 23:24:45.140",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFNLQ6gwrAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,099","1:x/3wKyyoTrlw+RMteM6N94PswPk=",12,tcp,ipv4,553,"10.10.10.10",6,"53,458",flow
"Oct 24, 2022 @ 23:25:00.001",eNaYCoQBDsc6tFfS3PrR,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",813,"1,971","1,971","123.123.123.123",4,80,"8.0.0","network_flow",network,flow,"1,070,480","Oct 24, 2022 @ 23:24:45.142",event,"Oct 24, 2022 @ 23:24:45.141",connection,false,"EAz/////AP//////CAwAAAF7e3sDe3t7e+KmUAAsAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","2,784","1:J/mYsRODQPKNcJtrtiasY39CJ3A=",10,tcp,ipv4,813,"123.123.123.3",6,"42,722",flow
"Oct 24, 2022 @ 23:25:00.001",edaYCoQBDsc6tFfS3PrR,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",629,625,625,"10.10.10.20",7,"3,306","8.0.0","network_flow",network,flow,"501,239","Oct 24, 2022 @ 23:24:45.142",event,"Oct 24, 2022 @ 23:24:45.141",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFNbQ6gwtAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,254","1:HfVRc821wZkT77/60EsLEdzU7ac=",14,tcp,ipv4,629,"10.10.10.10",7,"53,462",flow
